Tue Jul  1 18:35:42 2014    timing.4

         2309495 function calls (2251965 primitive calls) in 91.244 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:159(py_object)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Signature/__init__.py:26(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/util/signed_blob.py:87(toSignedBuffer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Cipher/AES.py:52(AESCipher)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:49(DescriptorBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1191(FieldDescriptorProto)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:56(_Verbose)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/unix_transport.py:44(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/face.py:196(setCommandSigningInfo)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/identity/memory_private_key_storage.py:167(PrivateKey)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1233(FieldOptions)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha384}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1173(FileDescriptorProto)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1203(EnumValueDescriptorProto)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/signature.py:26(Signature)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/__init__.py:32(<module>)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/message_listener.py:73(NullMessageListener)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1257(MethodOptions)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/decoder.py:415(BytesDecoder)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/wire_format.py:191(setDefaultWireFormat)
        1    0.000    0.000    0.000    0.000 light_command_pb2.py:212(ColorPattern)
        1    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:269(DerObjectId)
        1    0.000    0.000    0.000    0.000 light_command_pb2.py:218(MixInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:388(PyDLL)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1221(FileOptions)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/__init__.py:37(<module>)
        3    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:173(__getitem__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:462(EnumValueDescriptor)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/logging/__init__.py:1368(RootLogger)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha1}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1239(EnumOptions)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1215(MethodDescriptorProto)
        1    0.000    0.000    0.000    0.000 {built-in method register}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:530(MethodDescriptor)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha512}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:96(IntValueChecker)
        1    0.000    0.000    0.000    0.000 {_hashlib.openssl_sha224}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/_endian.py:26(_swapped_meta)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:707(daemon)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:30(CryptoWarning)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/meta_info.py:124(ContentType)
        1    0.000    0.000    0.000    0.000 light_command_pb2.py:206(Color)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:145(getScope)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1182(ExtensionRange)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:109(UnicodeValueChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/text_format.py:52(ParseError)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/key_locator.py:145(KeyLocatorType)
        2    0.000    0.000    0.000    0.000 {method 'clear' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:143(Int64ValueChecker)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/policy/validation_request.py:25(ValidationRequest)
        1    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/security_types.py:35(KeyClass)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/unix_transport.py:52(__init__)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/message_listener.py:40(MessageListener)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:340(_VarintEncoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_RSA.py:74(RSAobj)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:120(getMustBeFresh)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/unix_transport.py:55(getFilePath)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/PublicKey/_slowmath.py:37(error)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor_pb2.py:1266(NamePart)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:500(getInterest)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/_endian.py:49(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Signature/PKCS1_v1_5.py:71(__init__)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/security_types.py:46(EncryptMode)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:291(c_wchar_p)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:111(getChildSelector)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:78(TextIOBase)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/security_types.py:26(KeyType)
        2    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:75(BufferedIOBase)
        2    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/interest.py:73(getMinSuffixComponents)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/security_exception.py:25(SecurityException)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:356(_SignedVarintEncoder)
        2    0.000    0.000    0.000    0.000 {method 'fileno' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Util/asn1.py:265(DerNull)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/descriptor.py:45(Error)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/security/security_types.py:40(DigestAlgorithm)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:148(Uint64ValueChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:138(Uint32ValueChecker)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/meta_info.py:90(setFreshnessPeriod)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/type_checkers.py:131(Int32ValueChecker)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:36(CryptoRuntimeWarning)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:52(PowmInsecureWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:205(c_longdouble)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:152(_ModifiedSizer)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:33(CryptoDeprecationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:219(c_ulonglong)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:172(c_ushort)
        1    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {built-in method unregister}
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/internal/encoder.py:439(_ModifiedEncoder)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:46(ClockRewindWarning)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:49(GetRandomNumber_DeprecationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:294(c_wchar)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/message.py:41(DecodeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/io.py:72(RawIOBase)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/message.py:42(EncodeError)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:197(c_float)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:215(c_longlong)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/pct_warnings.py:43(RandomPool_DeprecationWarning)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/transport/transport.py:26(ConnectionInfo)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:233(c_byte)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/Fortuna/FortunaAccumulator.py:129(_forget_last_reseed)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:176(c_long)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:201(c_double)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:226(c_ubyte)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:260(c_bool)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/encoding/tlv/tlv_decoder.py:350(seek)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 lighting/__init__.py:1(<module>)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:78(getName)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/node.py:509(getOnData)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/sre_parse.py:205(tell)
        1    0.000    0.000    0.000    0.000 /usr/lib/pymodules/python2.7/google/protobuf/message.py:40(Error)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:132(getExpirationPeriod)
        1    0.000    0.000    0.000    0.000 {select.poll}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:114(getCost)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:238(c_char)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/ctypes/__init__.py:180(c_ulong)
        1    0.000    0.000    0.000    0.000 {method 'commit' of 'sqlite3.Connection' objects}
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:775(_set_daemon)
        1    0.000    0.000    0.000    0.000 /usr/lib/python2.7/threading.py:380(isSet)
        1    0.000    0.000    0.000    0.000 /usr/local/lib/python2.7/dist-packages/Crypto/Random/OSRNG/rng_base.py:63(flush)
        1    0.000    0.000    0.000    0.000 {method 'fileno' of 'file' objects}
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:123(getForwardingFlags)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:87(getFaceId)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:105(getOrigin)
        1    0.000    0.000    0.000    0.000 /home/pi/ndn/PyNDN2/python/pyndn/control_parameters.py:96(getLocalControlFeature)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}


